timestamp,data
2025-06-19T11:25:22.633617,"RSSI_DATA,305062,-95,6,56234.13,62"
2025-06-19T11:25:27.536398,"TARGET_NOT_FOUND,309965,0,0,0,0"
2025-06-19T11:25:32.438436,"TARGET_NOT_FOUND,314867,0,0,0,0"
2025-06-19T11:25:37.340810,"RSSI_DATA,319769,-94,6,50118.72,63"
2025-06-19T11:25:42.243610,"TARGET_NOT_FOUND,324672,0,0,0,0"
2025-06-19T11:25:47.145894,"RSSI_DATA,329574,-94,6,50118.72,64"
2025-06-19T11:25:52.048793,"TARGET_NOT_FOUND,334477,0,0,0,0"
2025-06-19T11:25:56.952164,"RSSI_DATA,339380,-95,6,56234.13,65"
2025-06-19T11:26:01.854669,"TARGET_NOT_FOUND,344283,0,0,0,0"
2025-06-19T11:26:06.756967,"TARGET_NOT_FOUND,349185,0,0,0,0"
2025-06-19T11:26:11.659968,"TARGET_NOT_FOUND,354088,0,0,0,0"
2025-06-19T11:26:16.562725,"TARGET_NOT_FOUND,358991,0,0,0,0"
2025-06-19T11:26:21.464953,"TARGET_NOT_FOUND,363893,0,0,0,0"
2025-06-19T11:26:26.367792,"TARGET_NOT_FOUND,368796,0,0,0,0"
2025-06-19T11:26:31.270010,"TARGET_NOT_FOUND,373698,0,0,0,0"
2025-06-19T11:26:36.172094,"TARGET_NOT_FOUND,378600,0,0,0,0"
2025-06-19T11:26:41.075385,"TARGET_NOT_FOUND,383503,0,0,0,0"
2025-06-19T11:26:45.977992,"TARGET_NOT_FOUND,388406,0,0,0,0"
2025-06-19T11:26:50.880099,"TARGET_NOT_FOUND,393308,0,0,0,0"
2025-06-19T11:26:55.782041,"TARGET_NOT_FOUND,398210,0,0,0,0"
2025-06-19T11:27:00.684130,"TARGET_NOT_FOUND,403112,0,0,0,0"
2025-06-19T11:27:05.586381,"TARGET_NOT_FOUND,408014,0,0,0,0"
2025-06-19T11:27:10.489181,"TARGET_NOT_FOUND,412917,0,0,0,0"
2025-06-19T11:27:15.391215,"TARGET_NOT_FOUND,417818,0,0,0,0"
2025-06-19T11:27:20.293446,"TARGET_NOT_FOUND,422721,0,0,0,0"
2025-06-19T11:27:25.195292,"TARGET_NOT_FOUND,427623,0,0,0,0"
2025-06-19T11:27:30.097496,"TARGET_NOT_FOUND,432525,0,0,0,0"
2025-06-19T11:27:34.999372,"TARGET_NOT_FOUND,437427,0,0,0,0"
2025-06-19T11:27:39.901716,"TARGET_NOT_FOUND,442329,0,0,0,0"
2025-06-19T11:27:44.804749,"TARGET_NOT_FOUND,447232,0,0,0,0"
2025-06-19T11:27:49.707962,"RSSI_DATA,452135,-97,6,70794.58,66"
2025-06-19T11:27:54.610521,"TARGET_NOT_FOUND,457037,0,0,0,0"
2025-06-19T11:27:59.512715,"TARGET_NOT_FOUND,461940,0,0,0,0"
2025-06-19T11:28:04.414776,"TARGET_NOT_FOUND,466842,0,0,0,0"
2025-06-19T11:28:09.317023,"TARGET_NOT_FOUND,471744,0,0,0,0"
2025-06-19T11:28:14.219777,"TARGET_NOT_FOUND,476647,0,0,0,0"
2025-06-19T11:28:19.122015,"TARGET_NOT_FOUND,481549,0,0,0,0"
2025-06-19T11:28:24.024914,"TARGET_NOT_FOUND,486452,0,0,0,0"
2025-06-19T11:28:28.927147,"TARGET_NOT_FOUND,491354,0,0,0,0"
2025-06-19T11:28:33.829913,"TARGET_NOT_FOUND,496257,0,0,0,0"
2025-06-19T11:28:38.732078,"TARGET_NOT_FOUND,501159,0,0,0,0"
2025-06-19T11:28:43.634000,"TARGET_NOT_FOUND,506061,0,0,0,0"
2025-06-19T11:28:48.535849,"TARGET_NOT_FOUND,510962,0,0,0,0"
2025-06-19T11:28:53.438072,"TARGET_NOT_FOUND,515865,0,0,0,0"
2025-06-19T11:28:58.340097,"TARGET_NOT_FOUND,520767,0,0,0,0"
2025-06-19T11:29:03.242320,"TARGET_NOT_FOUND,525669,0,0,0,0"
2025-06-19T11:29:08.144432,"TARGET_NOT_FOUND,530571,0,0,0,0"
2025-06-19T11:29:13.047474,"TARGET_NOT_FOUND,535474,0,0,0,0"
