timestamp,data
2025-06-17T15:48:55.340717,Sending: PING
2025-06-17T15:48:56.148035,PONG recieved
2025-06-17T15:48:56.148557,elapsed time: 657
2025-06-17T15:48:56.150019,RSSI: -99.00 dBm | SNR: 7.50 dB | Freq Error: 804.06 Hz
2025-06-17T15:48:57.149093,Sending: PING
2025-06-17T15:48:57.956338,PONG recieved
2025-06-17T15:48:57.956846,elapsed time: 657
2025-06-17T15:48:57.958068,RSSI: -91.00 dBm | SNR: 9.50 dB | Freq Error: 842.81 Hz
2025-06-17T15:48:58.957275,Sending: PING
2025-06-17T15:48:59.764644,PONG recieved
2025-06-17T15:48:59.765274,elapsed time: 657
2025-06-17T15:48:59.766789,RSSI: -98.00 dBm | SNR: 8.25 dB | Freq Error: 885.44 Hz
2025-06-17T15:49:00.765996,Sending: PING
2025-06-17T15:49:01.572757,PONG recieved
2025-06-17T15:49:01.573221,elapsed time: 657
2025-06-17T15:49:01.574541,RSSI: -102.00 dBm | SNR: 6.25 dB | Freq Error: 920.31 Hz
2025-06-17T15:49:02.574391,Sending: PING
2025-06-17T15:49:03.381434,PONG recieved
2025-06-17T15:49:03.381988,elapsed time: 657
2025-06-17T15:49:03.383258,RSSI: -92.00 dBm | SNR: 9.75 dB | Freq Error: 959.06 Hz
2025-06-17T15:49:04.382792,Sending: PING
2025-06-17T15:49:05.189792,PONG recieved
2025-06-17T15:49:05.190392,elapsed time: 657
2025-06-17T15:49:05.191685,RSSI: -100.00 dBm | SNR: 7.50 dB | Freq Error: 974.56 Hz
2025-06-17T15:49:06.191250,Sending: PING
2025-06-17T15:49:06.998239,PONG recieved
2025-06-17T15:49:06.998690,elapsed time: 656
2025-06-17T15:49:06.999921,RSSI: -96.00 dBm | SNR: 9.25 dB | Freq Error: 974.56 Hz
2025-06-17T15:49:07.999530,Sending: PING
2025-06-17T15:49:08.806544,PONG recieved
2025-06-17T15:49:08.807058,elapsed time: 657
2025-06-17T15:49:08.808282,RSSI: -92.00 dBm | SNR: 9.50 dB | Freq Error: 970.69 Hz
2025-06-17T15:49:09.807889,Sending: PING
2025-06-17T15:49:10.614726,PONG recieved
2025-06-17T15:49:10.615320,elapsed time: 657
2025-06-17T15:49:10.616819,RSSI: -90.00 dBm | SNR: 9.75 dB | Freq Error: 970.69 Hz
2025-06-17T15:49:11.616311,Sending: PING
2025-06-17T15:49:12.423200,PONG recieved
2025-06-17T15:49:12.423772,elapsed time: 657
2025-06-17T15:49:12.425278,RSSI: -93.00 dBm | SNR: 9.75 dB | Freq Error: 966.81 Hz
2025-06-17T15:49:13.424610,Sending: PING
2025-06-17T15:49:14.231588,PONG recieved
2025-06-17T15:49:14.232275,elapsed time: 657
2025-06-17T15:49:14.233733,RSSI: -96.00 dBm | SNR: 9.00 dB | Freq Error: 982.31 Hz
2025-06-17T15:49:15.233122,Sending: PING
2025-06-17T15:49:16.040063,PONG recieved
2025-06-17T15:49:16.040632,elapsed time: 657
2025-06-17T15:49:16.042164,RSSI: -98.00 dBm | SNR: 7.75 dB | Freq Error: 997.81 Hz
2025-06-17T15:49:17.041408,Sending: PING
2025-06-17T15:49:17.848501,PONG recieved
2025-06-17T15:49:17.849123,elapsed time: 657
2025-06-17T15:49:17.850737,RSSI: -94.00 dBm | SNR: 9.50 dB | Freq Error: 1017.19 Hz
2025-06-17T15:49:18.849800,Sending: PING
2025-06-17T15:49:19.656499,PONG recieved
2025-06-17T15:49:19.656775,elapsed time: 657
2025-06-17T15:49:19.658504,RSSI: -99.00 dBm | SNR: 7.75 dB | Freq Error: 1024.94 Hz
2025-06-17T15:49:20.658094,Sending: PING
2025-06-17T15:49:21.465436,PONG recieved
2025-06-17T15:49:21.466033,elapsed time: 657
2025-06-17T15:49:21.466866,RSSI: -100.00 dBm | SNR: 7.50 dB | Freq Error: 1024.94 Hz
2025-06-17T15:49:22.466763,Sending: PING
2025-06-17T15:49:23.273664,PONG recieved
2025-06-17T15:49:23.274324,elapsed time: 657
2025-06-17T15:49:23.275864,RSSI: -95.00 dBm | SNR: 9.25 dB | Freq Error: 1024.94 Hz
2025-06-17T15:49:24.274972,Sending: PING
2025-06-17T15:49:25.082145,PONG recieved
2025-06-17T15:49:25.082835,elapsed time: 657
2025-06-17T15:49:25.083703,RSSI: -97.00 dBm | SNR: 8.75 dB | Freq Error: 1009.44 Hz
2025-06-17T15:49:26.083375,Sending: PING
2025-06-17T15:49:26.890407,PONG recieved
2025-06-17T15:49:26.890973,elapsed time: 657
2025-06-17T15:49:26.892605,RSSI: -99.00 dBm | SNR: 8.25 dB | Freq Error: 993.94 Hz
2025-06-17T15:49:27.891714,Sending: PING
2025-06-17T15:49:28.698712,PONG recieved
2025-06-17T15:49:28.699369,elapsed time: 657
2025-06-17T15:49:28.700902,RSSI: -97.00 dBm | SNR: 8.25 dB | Freq Error: 1024.94 Hz
2025-06-17T15:49:29.700189,Sending: PING
2025-06-17T15:49:30.507322,PONG recieved
2025-06-17T15:49:30.507875,elapsed time: 657
2025-06-17T15:49:30.509395,RSSI: -103.00 dBm | SNR: 5.25 dB | Freq Error: 1075.31 Hz
2025-06-17T15:49:31.508579,Sending: PING
2025-06-17T15:49:32.315678,PONG recieved
2025-06-17T15:49:32.316339,elapsed time: 657
2025-06-17T15:49:32.317906,RSSI: -107.00 dBm | SNR: 3.50 dB | Freq Error: 1145.06 Hz
2025-06-17T15:49:33.317255,Sending: PING
2025-06-17T15:49:34.124239,PONG recieved
2025-06-17T15:49:34.124810,elapsed time: 657
2025-06-17T15:49:34.126355,RSSI: -102.00 dBm | SNR: 6.75 dB | Freq Error: 1195.44 Hz
2025-06-17T15:49:35.125452,Sending: PING
2025-06-17T15:49:35.932283,PONG recieved
2025-06-17T15:49:35.932802,elapsed time: 657
2025-06-17T15:49:35.934397,RSSI: -106.00 dBm | SNR: 3.50 dB | Freq Error: 1230.31 Hz
2025-06-17T15:49:36.933949,Sending: PING
2025-06-17T15:49:37.741062,PONG recieved
2025-06-17T15:49:37.741653,elapsed time: 657
2025-06-17T15:49:37.743173,RSSI: -98.00 dBm | SNR: 8.25 dB | Freq Error: 1265.19 Hz
2025-06-17T15:49:38.742055,Sending: PING
2025-06-17T15:49:39.549324,PONG recieved
2025-06-17T15:49:39.549996,elapsed time: 657
2025-06-17T15:49:39.551641,RSSI: -97.00 dBm | SNR: 8.75 dB | Freq Error: 1296.19 Hz
2025-06-17T15:49:40.551168,Sending: PING
2025-06-17T15:49:41.357747,PONG recieved
2025-06-17T15:49:41.358422,elapsed time: 657
2025-06-17T15:49:41.359928,RSSI: -95.00 dBm | SNR: 9.25 dB | Freq Error: 1323.31 Hz
2025-06-17T15:49:42.358851,Sending: PING
2025-06-17T15:49:43.166131,PONG recieved
2025-06-17T15:49:43.166703,elapsed time: 657
2025-06-17T15:49:43.168228,RSSI: -107.00 dBm | SNR: 3.50 dB | Freq Error: 1296.19 Hz
2025-06-17T15:49:44.167596,Sending: PING
2025-06-17T15:49:44.974339,PONG recieved
2025-06-17T15:49:44.975094,elapsed time: 657
2025-06-17T15:49:44.976948,RSSI: -108.00 dBm | SNR: 2.00 dB | Freq Error: 1245.81 Hz
2025-06-17T15:49:45.976171,Sending: PING
2025-06-17T15:49:46.782891,PONG recieved
2025-06-17T15:49:46.783546,elapsed time: 656
2025-06-17T15:49:46.785085,RSSI: -104.00 dBm | SNR: 5.25 dB | Freq Error: 1195.44 Hz
2025-06-17T15:49:47.784174,Sending: PING
2025-06-17T15:49:48.590968,PONG recieved
2025-06-17T15:49:48.591522,elapsed time: 657
2025-06-17T15:49:48.593145,RSSI: -108.00 dBm | SNR: 1.25 dB | Freq Error: 1152.81 Hz
2025-06-17T15:49:49.592380,Sending: PING
2025-06-17T15:49:50.399757,PONG recieved
2025-06-17T15:49:50.400391,elapsed time: 657
2025-06-17T15:49:50.401967,RSSI: -106.00 dBm | SNR: 3.25 dB | Freq Error: 1114.06 Hz
2025-06-17T15:49:51.400965,Sending: PING
2025-06-17T15:49:52.208103,PONG recieved
2025-06-17T15:49:52.208687,elapsed time: 657
2025-06-17T15:49:52.210222,RSSI: -102.00 dBm | SNR: 6.75 dB | Freq Error: 1090.81 Hz
2025-06-17T15:49:53.209471,Sending: PING
2025-06-17T15:49:54.016521,PONG recieved
2025-06-17T15:49:54.017111,elapsed time: 657
2025-06-17T15:49:54.018760,RSSI: -114.00 dBm | SNR: -3.00 dB | Freq Error: 1094.69 Hz
2025-06-17T15:49:55.017725,Sending: PING
2025-06-17T15:49:57.076715,Sending: PING
2025-06-17T15:49:59.135628,Sending: PING
2025-06-17T15:50:01.194513,Sending: PING
2025-06-17T15:50:03.253403,Sending: PING
2025-06-17T15:50:04.060380,PONG recieved
2025-06-17T15:50:04.060952,elapsed time: 657
2025-06-17T15:50:04.062577,RSSI: -121.00 dBm | SNR: -10.00 dB | Freq Error: 1137.31 Hz
2025-06-17T15:50:05.061798,Sending: PING
2025-06-17T15:50:05.868875,PONG recieved
2025-06-17T15:50:05.869499,elapsed time: 657
2025-06-17T15:50:05.871101,RSSI: -118.00 dBm | SNR: -7.00 dB | Freq Error: 1129.56 Hz
2025-06-17T15:50:06.870270,Sending: PING
2025-06-17T15:50:08.928914,Sending: PING
2025-06-17T15:50:10.987931,Sending: PING
2025-06-17T15:50:13.046306,Sending: PING
2025-06-17T15:50:15.105574,Sending: PING
2025-06-17T15:50:17.164725,Sending: PING
2025-06-17T15:50:19.223653,Sending: PING
2025-06-17T15:50:21.282644,Sending: PING
2025-06-17T15:50:23.341510,Sending: PING
2025-06-17T15:50:25.400517,Sending: PING
2025-06-17T15:50:27.459458,Sending: PING
2025-06-17T15:50:29.518411,Sending: PING
2025-06-17T15:50:31.577350,Sending: PING
2025-06-17T15:50:32.384463,PONG recieved
2025-06-17T15:50:32.384991,elapsed time: 657
2025-06-17T15:50:33.384696,Sending: PING
2025-06-17T15:50:35.443766,Sending: PING
2025-06-17T15:50:37.502618,Sending: PING
2025-06-17T15:50:39.561401,Sending: PING
2025-06-17T15:50:41.620471,Sending: PING
2025-06-17T15:50:42.427534,PONG recieved
2025-06-17T15:50:42.428105,elapsed time: 657
2025-06-17T15:50:42.429665,RSSI: -123.00 dBm | SNR: -12.25 dB | Freq Error: 676.19 Hz
2025-06-17T15:50:43.428582,Sending: PING
2025-06-17T15:50:45.488115,Sending: PING
2025-06-17T15:50:47.546766,Sending: PING
2025-06-17T15:50:49.605886,Sending: PING
2025-06-17T15:50:51.664807,Sending: PING
2025-06-17T15:50:52.471913,PONG recieved
2025-06-17T15:50:52.472580,elapsed time: 657
2025-06-17T15:50:52.474264,RSSI: -126.00 dBm | SNR: -15.00 dB | Freq Error: 664.56 Hz
2025-06-17T15:50:53.473217,Sending: PING
2025-06-17T15:50:54.280223,PONG recieved
2025-06-17T15:50:54.280740,elapsed time: 657
2025-06-17T15:50:54.281984,RSSI: -125.00 dBm | SNR: -14.25 dB | Freq Error: 641.31 Hz
2025-06-17T15:50:55.281486,Sending: PING
2025-06-17T15:50:57.340651,Sending: PING
2025-06-17T15:50:59.399730,Sending: PING
2025-06-17T15:51:01.458801,Sending: PING
2025-06-17T15:51:03.517692,Sending: PING
2025-06-17T15:51:05.576670,Sending: PING
2025-06-17T15:51:07.635378,Sending: PING
2025-06-17T15:51:09.694744,Sending: PING
2025-06-17T15:51:11.753697,Sending: PING
2025-06-17T15:51:13.812738,Sending: PING
2025-06-17T15:51:15.871774,Sending: PING
2025-06-17T15:51:17.930675,Sending: PING
2025-06-17T15:51:19.989691,Sending: PING
2025-06-17T15:51:20.797072,PONG recieved
2025-06-17T15:51:20.797561,elapsed time: 657
2025-06-17T15:51:21.797214,Sending: PING
2025-06-17T15:51:23.856162,Sending: PING
2025-06-17T15:51:25.915228,Sending: PING
2025-06-17T15:51:27.973734,Sending: PING
2025-06-17T15:51:30.033065,Sending: PING
2025-06-17T15:51:32.092235,Sending: PING
2025-06-17T15:51:34.150745,Sending: PING
2025-06-17T15:51:36.209790,Sending: PING
2025-06-17T15:51:38.268923,Sending: PING
2025-06-17T15:51:40.327513,Sending: PING
2025-06-17T15:51:42.386636,Sending: PING
2025-06-17T15:51:44.445605,Sending: PING
2025-06-17T15:51:46.504529,Sending: PING
2025-06-17T15:51:48.563374,Sending: PING
2025-06-17T15:51:50.622655,Sending: PING
2025-06-17T15:51:52.681741,Sending: PING
2025-06-17T15:51:54.740821,Sending: PING
2025-06-17T15:51:55.547863,PONG recieved
2025-06-17T15:51:55.548355,elapsed time: 657
2025-06-17T15:51:55.549560,RSSI: -122.00 dBm | SNR: -10.25 dB | Freq Error: 277.06 Hz
2025-06-17T15:51:56.549176,Sending: PING
2025-06-17T15:51:58.607950,Sending: PING
2025-06-17T15:52:00.667132,Sending: PING
2025-06-17T15:52:02.726508,Sending: PING
2025-06-17T15:52:04.785507,Sending: PING
2025-06-17T15:52:05.592534,PONG recieved
2025-06-17T15:52:05.593124,elapsed time: 657
2025-06-17T15:52:05.594659,RSSI: -115.00 dBm | SNR: -4.50 dB | Freq Error: 509.56 Hz
2025-06-17T15:52:06.593933,Sending: PING
2025-06-17T15:52:07.400908,PONG recieved
2025-06-17T15:52:07.401506,elapsed time: 657
2025-06-17T15:52:07.402818,RSSI: -116.00 dBm | SNR: -4.75 dB | Freq Error: 536.69 Hz
2025-06-17T15:52:08.401924,Sending: PING
2025-06-17T15:52:09.209369,PONG recieved
2025-06-17T15:52:09.209919,elapsed time: 657
2025-06-17T15:52:09.211501,RSSI: -121.00 dBm | SNR: -10.50 dB | Freq Error: 567.69 Hz
2025-06-17T15:52:10.210601,Sending: PING
2025-06-17T15:52:11.017673,PONG recieved
2025-06-17T15:52:11.018261,elapsed time: 657
2025-06-17T15:52:11.019799,RSSI: -111.00 dBm | SNR: -0.25 dB | Freq Error: 618.06 Hz
2025-06-17T15:52:12.018993,Sending: PING
2025-06-17T15:52:12.826184,PONG recieved
2025-06-17T15:52:12.826735,elapsed time: 657
2025-06-17T15:52:12.828322,RSSI: -121.00 dBm | SNR: -10.75 dB | Freq Error: 645.19 Hz
2025-06-17T15:52:13.827455,Sending: PING
2025-06-17T15:52:14.634149,PONG recieved
2025-06-17T15:52:14.634664,elapsed time: 657
2025-06-17T15:52:14.636392,RSSI: -114.00 dBm | SNR: -3.00 dB | Freq Error: 668.44 Hz
2025-06-17T15:52:15.635725,Sending: PING
2025-06-17T15:52:16.442952,PONG recieved
2025-06-17T15:52:16.443500,elapsed time: 657
2025-06-17T15:52:16.444997,RSSI: -113.00 dBm | SNR: -2.50 dB | Freq Error: 695.56 Hz
2025-06-17T15:52:17.444193,Sending: PING
2025-06-17T15:52:18.250951,PONG recieved
2025-06-17T15:52:18.251450,elapsed time: 657
2025-06-17T15:52:18.253168,RSSI: -110.00 dBm | SNR: 0.50 dB | Freq Error: 699.44 Hz
2025-06-17T15:52:19.252570,Sending: PING
2025-06-17T15:52:20.059656,PONG recieved
2025-06-17T15:52:20.060252,elapsed time: 657
2025-06-17T15:52:20.061728,RSSI: -118.00 dBm | SNR: -7.75 dB | Freq Error: 714.94 Hz
2025-06-17T15:52:21.060984,Sending: PING
2025-06-17T15:52:21.867949,PONG recieved
2025-06-17T15:52:21.868542,elapsed time: 657
2025-06-17T15:52:21.870014,RSSI: -110.00 dBm | SNR: 0.50 dB | Freq Error: 738.19 Hz
2025-06-17T15:52:22.869369,Sending: PING
2025-06-17T15:52:23.676445,PONG recieved
2025-06-17T15:52:23.676962,elapsed time: 657
2025-06-17T15:52:23.678439,RSSI: -110.00 dBm | SNR: 1.00 dB | Freq Error: 784.69 Hz
2025-06-17T15:52:24.677653,Sending: PING
2025-06-17T15:52:25.484817,PONG recieved
2025-06-17T15:52:25.485408,elapsed time: 657
2025-06-17T15:52:25.486955,RSSI: -118.00 dBm | SNR: -7.75 dB | Freq Error: 850.56 Hz
2025-06-17T15:52:26.486143,Sending: PING
2025-06-17T15:52:27.293191,PONG recieved
2025-06-17T15:52:27.293639,elapsed time: 657
2025-06-17T15:52:27.295070,RSSI: -108.00 dBm | SNR: 2.50 dB | Freq Error: 908.69 Hz
2025-06-17T15:52:28.294509,Sending: PING
2025-06-17T15:52:30.353728,Sending: PING
2025-06-17T15:52:32.412222,Sending: PING
2025-06-17T15:52:34.471515,Sending: PING
2025-06-17T15:52:36.530445,Sending: PING
2025-06-17T15:52:37.337416,PONG recieved
2025-06-17T15:52:37.337934,elapsed time: 657
2025-06-17T15:52:37.339463,RSSI: -114.00 dBm | SNR: -3.00 dB | Freq Error: 1129.56 Hz
2025-06-17T15:52:38.338661,Sending: PING
2025-06-17T15:52:39.145894,PONG recieved
2025-06-17T15:52:39.146479,elapsed time: 657
2025-06-17T15:52:39.147979,RSSI: -104.00 dBm | SNR: 5.25 dB | Freq Error: 1160.56 Hz
2025-06-17T15:52:40.147272,Sending: PING
2025-06-17T15:52:40.954031,PONG recieved
2025-06-17T15:52:40.954579,elapsed time: 657
2025-06-17T15:52:40.956054,RSSI: -97.00 dBm | SNR: 9.00 dB | Freq Error: 1176.06 Hz
2025-06-17T15:52:41.955206,Sending: PING
2025-06-17T15:52:42.762646,PONG recieved
2025-06-17T15:52:42.763235,elapsed time: 656
2025-06-17T15:52:42.764714,RSSI: -98.00 dBm | SNR: 7.50 dB | Freq Error: 1191.56 Hz
2025-06-17T15:52:43.763896,Sending: PING
2025-06-17T15:52:44.571191,PONG recieved
2025-06-17T15:52:44.571685,elapsed time: 657
2025-06-17T15:52:44.572961,RSSI: -112.00 dBm | SNR: -0.75 dB | Freq Error: 1199.31 Hz
