timestamp,data
2025-06-18T14:36:45.292660,Elapsed: 22 ms | RSSI: -52.00 dBm | SNR: 9.75 dB
2025-06-18T14:36:46.290818,[SX1262] Sending next packet ...
2025-06-18T14:36:46.311704,Transmission finished.
2025-06-18T14:36:46.334380,[SX1262] Received packet!
2025-06-18T14:36:46.336120,Elapsed: 22 ms | RSSI: -53.00 dBm | SNR: 10.00 dB
2025-06-18T14:36:47.335111,[SX1262] Sending next packet ...
2025-06-18T14:36:47.355998,Transmission finished.
2025-06-18T14:36:47.378469,[SX1262] Received packet!
2025-06-18T14:36:47.380242,Elapsed: 22 ms | RSSI: -53.00 dBm | SNR: 10.25 dB
2025-06-18T14:36:48.379086,[SX1262] Sending next packet ...
2025-06-18T14:36:48.399862,Transmission finished.
2025-06-18T14:36:48.422539,[SX1262] Received packet!
2025-06-18T14:36:48.423655,Elapsed: 22 ms | RSSI: -53.00 dBm | SNR: 10.00 dB
2025-06-18T14:36:49.422826,[SX1262] Sending next packet ...
2025-06-18T14:36:49.443688,Transmission finished.
2025-06-18T14:36:49.466353,[SX1262] Received packet!
2025-06-18T14:36:49.467434,Elapsed: 22 ms | RSSI: -52.00 dBm | SNR: 9.75 dB
2025-06-18T14:36:50.466803,[SX1262] Sending next packet ...
2025-06-18T14:36:50.487685,Transmission finished.
2025-06-18T14:36:50.509665,[SX1262] Received packet!
2025-06-18T14:36:50.511251,Elapsed: 22 ms | RSSI: -51.00 dBm | SNR: 10.25 dB
2025-06-18T14:36:51.511018,[SX1262] Sending next packet ...
2025-06-18T14:36:51.531884,Transmission finished.
2025-06-18T14:36:51.553807,[SX1262] Received packet!
2025-06-18T14:36:51.554907,Elapsed: 22 ms | RSSI: -50.00 dBm | SNR: 9.75 dB
2025-06-18T14:36:52.555064,[SX1262] Sending next packet ...
2025-06-18T14:36:52.576050,Transmission finished.
2025-06-18T14:36:52.598343,[SX1262] Received packet!
2025-06-18T14:36:52.600132,Elapsed: 22 ms | RSSI: -47.00 dBm | SNR: 10.00 dB
2025-06-18T14:36:53.599263,[SX1262] Sending next packet ...
2025-06-18T14:36:53.620044,Transmission finished.
2025-06-18T14:36:53.642002,[SX1262] Received packet!
2025-06-18T14:36:53.643065,Elapsed: 22 ms | RSSI: -45.00 dBm | SNR: 9.75 dB
2025-06-18T14:36:54.643117,[SX1262] Sending next packet ...
2025-06-18T14:36:54.664070,Transmission finished.
2025-06-18T14:36:54.686336,[SX1262] Received packet!
2025-06-18T14:36:54.687435,Elapsed: 22 ms | RSSI: -50.00 dBm | SNR: 9.50 dB
2025-06-18T14:36:55.687187,[SX1262] Sending next packet ...
2025-06-18T14:36:55.708330,Transmission finished.
2025-06-18T14:36:55.730641,[SX1262] Received packet!
2025-06-18T14:36:55.731754,Elapsed: 22 ms | RSSI: -57.00 dBm | SNR: 9.75 dB
2025-06-18T14:36:56.731354,[SX1262] Sending next packet ...
2025-06-18T14:36:56.752251,Transmission finished.
2025-06-18T14:36:56.774138,[SX1262] Received packet!
2025-06-18T14:36:56.776120,Elapsed: 22 ms | RSSI: -53.00 dBm | SNR: 9.75 dB
2025-06-18T14:36:57.775359,[SX1262] Sending next packet ...
2025-06-18T14:36:57.796386,Transmission finished.
2025-06-18T14:36:57.818252,[SX1262] Received packet!
2025-06-18T14:36:57.819645,Elapsed: 22 ms | RSSI: -55.00 dBm | SNR: 9.75 dB
2025-06-18T14:36:58.819329,[SX1262] Sending next packet ...
2025-06-18T14:36:58.840568,Transmission finished.
2025-06-18T14:36:58.862165,[SX1262] Received packet!
2025-06-18T14:36:58.863217,Elapsed: 22 ms | RSSI: -57.00 dBm | SNR: 9.75 dB
2025-06-18T14:36:59.863728,[SX1262] Sending next packet ...
2025-06-18T14:36:59.884578,Transmission finished.
2025-06-18T14:36:59.906683,[SX1262] Received packet!
2025-06-18T14:36:59.907757,Elapsed: 22 ms | RSSI: -57.00 dBm | SNR: 10.00 dB
2025-06-18T14:37:00.907502,[SX1262] Sending next packet ...
2025-06-18T14:37:00.928287,Transmission finished.
2025-06-18T14:37:00.950150,[SX1262] Received packet!
2025-06-18T14:37:00.951364,Elapsed: 22 ms | RSSI: -55.00 dBm | SNR: 9.75 dB
2025-06-18T14:37:01.951328,[SX1262] Sending next packet ...
2025-06-18T14:37:01.972284,Transmission finished.
2025-06-18T14:37:01.994200,[SX1262] Received packet!
2025-06-18T14:37:01.996010,Elapsed: 22 ms | RSSI: -54.00 dBm | SNR: 9.50 dB
2025-06-18T14:37:02.995353,[SX1262] Sending next packet ...
2025-06-18T14:37:03.016264,Transmission finished.
2025-06-18T14:37:03.038211,[SX1262] Received packet!
2025-06-18T14:37:03.040030,Elapsed: 22 ms | RSSI: -57.00 dBm | SNR: 9.75 dB
2025-06-18T14:37:04.039342,[SX1262] Sending next packet ...
2025-06-18T14:37:04.060293,Transmission finished.
2025-06-18T14:37:04.082826,[SX1262] Received packet!
2025-06-18T14:37:04.084094,Elapsed: 22 ms | RSSI: -57.00 dBm | SNR: 9.50 dB
2025-06-18T14:37:05.083362,[SX1262] Sending next packet ...
2025-06-18T14:37:05.104383,Transmission finished.
2025-06-18T14:37:05.126777,[SX1262] Received packet!
2025-06-18T14:37:05.128133,Elapsed: 22 ms | RSSI: -59.00 dBm | SNR: 9.75 dB
2025-06-18T14:37:06.127529,[SX1262] Sending next packet ...
2025-06-18T14:37:06.148097,Transmission finished.
2025-06-18T14:37:06.170339,[SX1262] Received packet!
2025-06-18T14:37:06.171366,Elapsed: 22 ms | RSSI: -58.00 dBm | SNR: 9.75 dB
2025-06-18T14:37:07.171652,[SX1262] Sending next packet ...
2025-06-18T14:37:07.192222,Transmission finished.
2025-06-18T14:37:07.214214,[SX1262] Received packet!
2025-06-18T14:37:07.215254,Elapsed: 22 ms | RSSI: -61.00 dBm | SNR: 9.50 dB
2025-06-18T14:37:08.215401,[SX1262] Sending next packet ...
2025-06-18T14:37:08.236296,Transmission finished.
2025-06-18T14:37:08.258766,[SX1262] Received packet!
2025-06-18T14:37:08.260126,Elapsed: 22 ms | RSSI: -62.00 dBm | SNR: 9.75 dB
2025-06-18T14:37:09.259315,[SX1262] Sending next packet ...
2025-06-18T14:37:09.280371,Transmission finished.
2025-06-18T14:37:09.302192,[SX1262] Received packet!
2025-06-18T14:37:09.303260,Elapsed: 22 ms | RSSI: -63.00 dBm | SNR: 9.75 dB
2025-06-18T14:37:10.303397,[SX1262] Sending next packet ...
2025-06-18T14:37:10.325887,Transmission finished.
2025-06-18T14:37:10.346187,[SX1262] Received packet!
2025-06-18T14:37:10.347206,Elapsed: 22 ms | RSSI: -64.00 dBm | SNR: 9.50 dB
2025-06-18T14:37:11.347335,[SX1262] Sending next packet ...
2025-06-18T14:37:11.368304,Transmission finished.
2025-06-18T14:37:11.390225,[SX1262] Received packet!
2025-06-18T14:37:11.391408,Elapsed: 22 ms | RSSI: -63.00 dBm | SNR: 9.50 dB
2025-06-18T14:37:12.391467,[SX1262] Sending next packet ...
2025-06-18T14:37:12.412731,Transmission finished.
2025-06-18T14:37:12.434251,[SX1262] Received packet!
2025-06-18T14:37:12.436144,Elapsed: 22 ms | RSSI: -64.00 dBm | SNR: 9.75 dB
2025-06-18T14:37:13.435628,[SX1262] Sending next packet ...
2025-06-18T14:37:13.456101,Transmission finished.
2025-06-18T14:37:13.478261,[SX1262] Received packet!
2025-06-18T14:37:13.479305,Elapsed: 22 ms | RSSI: -66.00 dBm | SNR: 9.50 dB
2025-06-18T14:37:14.479459,[SX1262] Sending next packet ...
2025-06-18T14:37:14.500169,Transmission finished.
2025-06-18T14:37:14.522289,[SX1262] Received packet!
2025-06-18T14:37:14.523357,Elapsed: 22 ms | RSSI: -66.00 dBm | SNR: 10.00 dB
2025-06-18T14:37:15.523290,[SX1262] Sending next packet ...
2025-06-18T14:37:15.545478,Transmission finished.
2025-06-18T14:37:15.565992,[SX1262] Received packet!
2025-06-18T14:37:15.567064,Elapsed: 22 ms | RSSI: -67.00 dBm | SNR: 9.75 dB
2025-06-18T14:37:16.567406,[SX1262] Sending next packet ...
2025-06-18T14:37:16.588188,Transmission finished.
2025-06-18T14:37:16.610328,[SX1262] Received packet!
2025-06-18T14:37:16.611703,Elapsed: 22 ms | RSSI: -68.00 dBm | SNR: 9.75 dB
2025-06-18T14:37:17.611254,[SX1262] Sending next packet ...
2025-06-18T14:37:17.632201,Transmission finished.
2025-06-18T14:37:17.654136,[SX1262] Received packet!
2025-06-18T14:37:17.655183,Elapsed: 22 ms | RSSI: -68.00 dBm | SNR: 9.75 dB
2025-06-18T14:37:18.655337,[SX1262] Sending next packet ...
2025-06-18T14:37:18.676010,Transmission finished.
2025-06-18T14:37:18.698168,[SX1262] Received packet!
2025-06-18T14:37:18.700390,Elapsed: 22 ms | RSSI: -69.00 dBm | SNR: 9.75 dB
2025-06-18T14:37:19.699567,[SX1262] Sending next packet ...
2025-06-18T14:37:19.720001,Transmission finished.
2025-06-18T14:37:19.742808,[SX1262] Received packet!
2025-06-18T14:37:19.744145,Elapsed: 22 ms | RSSI: -71.00 dBm | SNR: 9.75 dB
2025-06-18T14:37:20.743343,[SX1262] Sending next packet ...
2025-06-18T14:37:20.764282,Transmission finished.
2025-06-18T14:37:20.786802,[SX1262] Received packet!
2025-06-18T14:37:20.788373,Elapsed: 22 ms | RSSI: -72.00 dBm | SNR: 10.00 dB
2025-06-18T14:37:21.787410,[SX1262] Sending next packet ...
2025-06-18T14:37:21.808179,Transmission finished.
2025-06-18T14:37:21.830199,[SX1262] Received packet!
2025-06-18T14:37:21.831260,Elapsed: 22 ms | RSSI: -71.00 dBm | SNR: 9.75 dB
2025-06-18T14:37:22.831313,[SX1262] Sending next packet ...
2025-06-18T14:37:22.852219,Transmission finished.
2025-06-18T14:37:22.874178,[SX1262] Received packet!
2025-06-18T14:37:22.875606,Elapsed: 22 ms | RSSI: -74.00 dBm | SNR: 10.00 dB
2025-06-18T14:37:23.875259,[SX1262] Sending next packet ...
2025-06-18T14:37:23.896194,Transmission finished.
2025-06-18T14:37:23.918916,[SX1262] Received packet!
2025-06-18T14:37:23.920527,Elapsed: 22 ms | RSSI: -80.00 dBm | SNR: 9.75 dB
2025-06-18T14:37:24.919420,[SX1262] Sending next packet ...
2025-06-18T14:37:24.940178,Transmission finished.
2025-06-18T14:37:24.962548,[SX1262] Received packet!
2025-06-18T14:37:24.964011,Elapsed: 22 ms | RSSI: -79.00 dBm | SNR: 9.50 dB
2025-06-18T14:37:25.963342,[SX1262] Sending next packet ...
2025-06-18T14:37:25.984139,Transmission finished.
2025-06-18T14:37:26.006249,[SX1262] Received packet!
2025-06-18T14:37:26.007313,Elapsed: 22 ms | RSSI: -74.00 dBm | SNR: 10.00 dB
2025-06-18T14:37:27.007398,[SX1262] Sending next packet ...
2025-06-18T14:37:27.030856,Transmission finished.
2025-06-18T14:37:27.050283,[SX1262] Received packet!
2025-06-18T14:37:27.051356,Elapsed: 22 ms | RSSI: -84.00 dBm | SNR: 9.25 dB
2025-06-18T14:37:28.051473,[SX1262] Sending next packet ...
2025-06-18T14:37:28.072473,Transmission finished.
2025-06-18T14:37:28.095127,[SX1262] Received packet!
2025-06-18T14:37:28.096687,Elapsed: 22 ms | RSSI: -74.00 dBm | SNR: 9.75 dB
2025-06-18T14:37:29.095550,[SX1262] Sending next packet ...
2025-06-18T14:37:29.116494,Transmission finished.
2025-06-18T14:37:29.138384,[SX1262] Received packet!
2025-06-18T14:37:29.140191,Elapsed: 22 ms | RSSI: -83.00 dBm | SNR: 9.75 dB
2025-06-18T14:37:30.139673,[SX1262] Sending next packet ...
2025-06-18T14:37:30.160552,Transmission finished.
2025-06-18T14:37:30.182407,[SX1262] Received packet!
2025-06-18T14:37:30.183467,Elapsed: 22 ms | RSSI: -84.00 dBm | SNR: 9.50 dB
2025-06-18T14:37:31.183849,[SX1262] Sending next packet ...
2025-06-18T14:37:31.204414,Transmission finished.
2025-06-18T14:37:31.226462,[SX1262] Received packet!
2025-06-18T14:37:31.227505,Elapsed: 22 ms | RSSI: -93.00 dBm | SNR: 8.75 dB
2025-06-18T14:37:32.227473,[SX1262] Sending next packet ...
2025-06-18T14:37:32.248365,Transmission finished.
2025-06-18T14:37:32.270268,[SX1262] Received packet!
2025-06-18T14:37:32.271318,Elapsed: 22 ms | RSSI: -88.00 dBm | SNR: 9.50 dB
2025-06-18T14:37:33.271456,[SX1262] Sending next packet ...
2025-06-18T14:37:33.292336,Transmission finished.
2025-06-18T14:37:33.314240,[SX1262] Received packet!
2025-06-18T14:37:33.315307,Elapsed: 22 ms | RSSI: -93.00 dBm | SNR: 9.00 dB
2025-06-18T14:37:34.315441,[SX1262] Sending next packet ...
2025-06-18T14:37:34.336235,Transmission finished.
2025-06-18T14:37:34.358263,[SX1262] Received packet!
2025-06-18T14:37:34.359305,Elapsed: 22 ms | RSSI: -94.00 dBm | SNR: 9.00 dB
2025-06-18T14:37:35.359324,[SX1262] Sending next packet ...
2025-06-18T14:37:35.380180,Transmission finished.
2025-06-18T14:37:35.402337,[SX1262] Received packet!
2025-06-18T14:37:35.403542,Elapsed: 22 ms | RSSI: -83.00 dBm | SNR: 9.75 dB
2025-06-18T14:37:36.403570,[SX1262] Sending next packet ...
2025-06-18T14:37:36.424610,Transmission finished.
2025-06-18T14:37:36.446421,[SX1262] Received packet!
2025-06-18T14:37:36.447504,Elapsed: 22 ms | RSSI: -81.00 dBm | SNR: 9.75 dB
2025-06-18T14:37:37.447650,[SX1262] Sending next packet ...
2025-06-18T14:37:37.468369,Transmission finished.
2025-06-18T14:37:37.490378,[SX1262] Received packet!
2025-06-18T14:37:37.491445,Elapsed: 22 ms | RSSI: -86.00 dBm | SNR: 10.00 dB
2025-06-18T14:37:38.491619,[SX1262] Sending next packet ...
2025-06-18T14:37:38.512358,Transmission finished.
2025-06-18T14:37:38.534374,[SX1262] Received packet!
2025-06-18T14:37:38.535451,Elapsed: 22 ms | RSSI: -81.00 dBm | SNR: 9.75 dB
2025-06-18T14:37:39.535454,[SX1262] Sending next packet ...
2025-06-18T14:37:39.556381,Transmission finished.
2025-06-18T14:37:39.578274,[SX1262] Received packet!
2025-06-18T14:37:39.579337,Elapsed: 22 ms | RSSI: -79.00 dBm | SNR: 9.50 dB
2025-06-18T14:37:40.579473,[SX1262] Sending next packet ...
2025-06-18T14:37:40.601612,Transmission finished.
2025-06-18T14:37:40.622825,[SX1262] Received packet!
2025-06-18T14:37:40.624263,Elapsed: 22 ms | RSSI: -74.00 dBm | SNR: 10.00 dB
2025-06-18T14:37:41.623476,[SX1262] Sending next packet ...
2025-06-18T14:37:41.644326,Transmission finished.
2025-06-18T14:37:41.667027,[SX1262] Received packet!
2025-06-18T14:37:41.668198,Elapsed: 22 ms | RSSI: -77.00 dBm | SNR: 9.75 dB
2025-06-18T14:37:42.667620,[SX1262] Sending next packet ...
2025-06-18T14:37:42.688505,Transmission finished.
2025-06-18T14:37:42.710378,[SX1262] Received packet!
2025-06-18T14:37:42.711491,Elapsed: 21 ms | RSSI: -74.00 dBm | SNR: 9.75 dB
2025-06-18T14:37:43.711582,[SX1262] Sending next packet ...
2025-06-18T14:37:43.732525,Transmission finished.
2025-06-18T14:37:43.754419,[SX1262] Received packet!
2025-06-18T14:37:43.755461,Elapsed: 22 ms | RSSI: -76.00 dBm | SNR: 9.75 dB
2025-06-18T14:37:44.755604,[SX1262] Sending next packet ...
2025-06-18T14:37:44.776548,Transmission finished.
2025-06-18T14:37:44.798455,[SX1262] Received packet!
2025-06-18T14:37:44.799549,Elapsed: 22 ms | RSSI: -75.00 dBm | SNR: 10.00 dB
2025-06-18T14:37:45.799666,[SX1262] Sending next packet ...
2025-06-18T14:37:45.821224,Transmission finished.
2025-06-18T14:37:45.842443,[SX1262] Received packet!
2025-06-18T14:37:45.843526,Elapsed: 22 ms | RSSI: -77.00 dBm | SNR: 9.75 dB
2025-06-18T14:37:46.843542,[SX1262] Sending next packet ...
2025-06-18T14:37:46.864451,Transmission finished.
2025-06-18T14:37:46.886672,[SX1262] Received packet!
2025-06-18T14:37:46.888434,Elapsed: 22 ms | RSSI: -83.00 dBm | SNR: 10.00 dB
2025-06-18T14:37:47.887451,[SX1262] Sending next packet ...
2025-06-18T14:37:47.908395,Transmission finished.
2025-06-18T14:37:47.930328,[SX1262] Received packet!
2025-06-18T14:37:47.931387,Elapsed: 21 ms | RSSI: -85.00 dBm | SNR: 9.75 dB
2025-06-18T14:37:48.931485,[SX1262] Sending next packet ...
2025-06-18T14:37:48.953629,Transmission finished.
2025-06-18T14:37:48.975009,[SX1262] Received packet!
2025-06-18T14:37:48.976438,Elapsed: 21 ms | RSSI: -92.00 dBm | SNR: 9.25 dB
2025-06-18T14:37:49.975710,[SX1262] Sending next packet ...
2025-06-18T14:37:49.996433,Transmission finished.
2025-06-18T14:37:50.019025,[SX1262] Received packet!
2025-06-18T14:37:50.020226,Elapsed: 22 ms | RSSI: -90.00 dBm | SNR: 9.25 dB
2025-06-18T14:37:51.019528,[SX1262] Sending next packet ...
2025-06-18T14:37:51.040448,Transmission finished.
2025-06-18T14:37:51.063037,[SX1262] Received packet!
2025-06-18T14:37:51.064212,Elapsed: 22 ms | RSSI: -95.00 dBm | SNR: 9.00 dB
2025-06-18T14:37:52.063628,[SX1262] Sending next packet ...
2025-06-18T14:37:52.084912,Transmission finished.
2025-06-18T14:37:52.107114,[SX1262] Received packet!
2025-06-18T14:37:52.108456,Elapsed: 22 ms | RSSI: -97.00 dBm | SNR: 8.00 dB
2025-06-18T14:37:53.107684,[SX1262] Sending next packet ...
2025-06-18T14:37:53.128539,Transmission finished.
2025-06-18T14:37:53.150570,[SX1262] Received packet!
2025-06-18T14:37:53.152118,Elapsed: 22 ms | RSSI: -84.00 dBm | SNR: 9.75 dB
2025-06-18T14:37:54.151666,[SX1262] Sending next packet ...
2025-06-18T14:37:54.172456,Transmission finished.
2025-06-18T14:37:54.194514,[SX1262] Received packet!
2025-06-18T14:37:54.195561,Elapsed: 22 ms | RSSI: -88.00 dBm | SNR: 9.50 dB
2025-06-18T14:37:55.195585,[SX1262] Sending next packet ...
2025-06-18T14:37:55.216725,Transmission finished.
2025-06-18T14:37:55.238434,[SX1262] Received packet!
2025-06-18T14:37:55.239495,Elapsed: 22 ms | RSSI: -85.00 dBm | SNR: 9.75 dB
2025-06-18T14:37:56.239572,[SX1262] Sending next packet ...
2025-06-18T14:37:56.260429,Transmission finished.
2025-06-18T14:37:56.282405,[SX1262] Received packet!
2025-06-18T14:37:56.283474,Elapsed: 22 ms | RSSI: -82.00 dBm | SNR: 10.25 dB
2025-06-18T14:37:57.283561,[SX1262] Sending next packet ...
2025-06-18T14:37:57.304429,Transmission finished.
2025-06-18T14:37:57.326434,[SX1262] Received packet!
2025-06-18T14:37:57.327505,Elapsed: 22 ms | RSSI: -83.00 dBm | SNR: 10.00 dB
2025-06-18T14:37:58.327265,[SX1262] Sending next packet ...
2025-06-18T14:37:58.348321,Transmission finished.
2025-06-18T14:37:58.370535,[SX1262] Received packet!
2025-06-18T14:37:58.371736,Elapsed: 22 ms | RSSI: -85.00 dBm | SNR: 9.50 dB
2025-06-18T14:37:59.371665,[SX1262] Sending next packet ...
2025-06-18T14:37:59.392563,Transmission finished.
2025-06-18T14:37:59.414557,[SX1262] Received packet!
2025-06-18T14:37:59.415617,Elapsed: 22 ms | RSSI: -93.00 dBm | SNR: 9.25 dB
2025-06-18T14:38:00.415610,[SX1262] Sending next packet ...
2025-06-18T14:38:00.436626,Transmission finished.
2025-06-18T14:38:00.459054,[SX1262] Received packet!
2025-06-18T14:38:00.460767,Elapsed: 22 ms | RSSI: -93.00 dBm | SNR: 9.00 dB
2025-06-18T14:38:01.459672,[SX1262] Sending next packet ...
2025-06-18T14:38:01.480504,Transmission finished.
2025-06-18T14:38:01.502570,[SX1262] Received packet!
2025-06-18T14:38:01.503615,Elapsed: 22 ms | RSSI: -89.00 dBm | SNR: 9.50 dB
2025-06-18T14:38:02.503734,[SX1262] Sending next packet ...
2025-06-18T14:38:02.524534,Transmission finished.
2025-06-18T14:38:02.546836,[SX1262] Received packet!
2025-06-18T14:38:02.548628,Elapsed: 22 ms | RSSI: -88.00 dBm | SNR: 9.75 dB
2025-06-18T14:38:03.547603,[SX1262] Sending next packet ...
2025-06-18T14:38:03.568519,Transmission finished.
2025-06-18T14:38:03.590877,[SX1262] Received packet!
2025-06-18T14:38:03.592160,Elapsed: 22 ms | RSSI: -89.00 dBm | SNR: 9.75 dB
2025-06-18T14:38:04.591668,[SX1262] Sending next packet ...
2025-06-18T14:38:04.612522,Transmission finished.
2025-06-18T14:38:04.634902,[SX1262] Received packet!
2025-06-18T14:38:04.636741,Elapsed: 22 ms | RSSI: -82.00 dBm | SNR: 9.75 dB
2025-06-18T14:38:05.635628,[SX1262] Sending next packet ...
2025-06-18T14:38:05.656574,Transmission finished.
2025-06-18T14:38:05.679921,[SX1262] Received packet!
2025-06-18T14:38:05.681719,Elapsed: 22 ms | RSSI: -86.00 dBm | SNR: 9.75 dB
2025-06-18T14:38:06.679661,[SX1262] Sending next packet ...
2025-06-18T14:38:06.700652,Transmission finished.
2025-06-18T14:38:06.723032,[SX1262] Received packet!
2025-06-18T14:38:06.724855,Elapsed: 22 ms | RSSI: -89.00 dBm | SNR: 9.50 dB
2025-06-18T14:38:07.723847,[SX1262] Sending next packet ...
2025-06-18T14:38:07.744623,Transmission finished.
2025-06-18T14:38:07.766559,[SX1262] Received packet!
2025-06-18T14:38:07.767694,Elapsed: 22 ms | RSSI: -91.00 dBm | SNR: 9.50 dB
2025-06-18T14:38:08.767731,[SX1262] Sending next packet ...
2025-06-18T14:38:08.788958,Transmission finished.
2025-06-18T14:38:08.810589,[SX1262] Received packet!
2025-06-18T14:38:08.811639,Elapsed: 22 ms | RSSI: -87.00 dBm | SNR: 9.50 dB
2025-06-18T14:38:09.811751,[SX1262] Sending next packet ...
2025-06-18T14:38:09.832661,Transmission finished.
2025-06-18T14:38:09.855239,[SX1262] Received packet!
2025-06-18T14:38:09.856997,Elapsed: 22 ms | RSSI: -87.00 dBm | SNR: 9.50 dB
2025-06-18T14:38:10.855910,[SX1262] Sending next packet ...
2025-06-18T14:38:10.876725,Transmission finished.
2025-06-18T14:38:10.898673,[SX1262] Received packet!
2025-06-18T14:38:10.899729,Elapsed: 22 ms | RSSI: -80.00 dBm | SNR: 9.75 dB
2025-06-18T14:38:11.899867,[SX1262] Sending next packet ...
2025-06-18T14:38:11.920652,Transmission finished.
2025-06-18T14:38:11.942699,[SX1262] Received packet!
2025-06-18T14:38:11.943736,Elapsed: 22 ms | RSSI: -85.00 dBm | SNR: 9.75 dB
2025-06-18T14:38:12.943713,[SX1262] Sending next packet ...
2025-06-18T14:38:12.964751,Transmission finished.
2025-06-18T14:38:12.986598,[SX1262] Received packet!
2025-06-18T14:38:12.988761,Elapsed: 22 ms | RSSI: -97.00 dBm | SNR: 8.25 dB
2025-06-18T14:38:13.987742,[SX1262] Sending next packet ...
2025-06-18T14:38:14.008654,Transmission finished.
2025-06-18T14:38:14.030602,[SX1262] Received packet!
2025-06-18T14:38:14.031672,Elapsed: 22 ms | RSSI: -83.00 dBm | SNR: 9.75 dB
2025-06-18T14:38:15.031751,[SX1262] Sending next packet ...
2025-06-18T14:38:15.052638,Transmission finished.
2025-06-18T14:38:15.074628,[SX1262] Received packet!
2025-06-18T14:38:15.076433,Elapsed: 22 ms | RSSI: -90.00 dBm | SNR: 9.50 dB
2025-06-18T14:38:16.075718,[SX1262] Sending next packet ...
2025-06-18T14:38:16.096779,Transmission finished.
2025-06-18T14:38:16.119256,[SX1262] Received packet!
2025-06-18T14:38:16.120288,Elapsed: 22 ms | RSSI: -86.00 dBm | SNR: 9.75 dB
2025-06-18T14:38:17.119813,[SX1262] Sending next packet ...
2025-06-18T14:38:17.140694,Transmission finished.
2025-06-18T14:38:17.163036,[SX1262] Received packet!
2025-06-18T14:38:17.164594,Elapsed: 22 ms | RSSI: -85.00 dBm | SNR: 9.75 dB
2025-06-18T14:38:18.164049,[SX1262] Sending next packet ...
2025-06-18T14:38:18.184773,Transmission finished.
2025-06-18T14:38:18.207282,[SX1262] Received packet!
2025-06-18T14:38:18.208618,Elapsed: 22 ms | RSSI: -83.00 dBm | SNR: 9.75 dB
2025-06-18T14:38:19.208515,[SX1262] Sending next packet ...
2025-06-18T14:38:19.228583,Transmission finished.
2025-06-18T14:38:19.250765,[SX1262] Received packet!
2025-06-18T14:38:19.251814,Elapsed: 22 ms | RSSI: -92.00 dBm | SNR: 9.00 dB
2025-06-18T14:38:20.251880,[SX1262] Sending next packet ...
2025-06-18T14:38:20.272758,Transmission finished.
2025-06-18T14:38:20.294731,[SX1262] Received packet!
2025-06-18T14:38:20.295800,Elapsed: 22 ms | RSSI: -93.00 dBm | SNR: 9.00 dB
2025-06-18T14:38:21.295782,[SX1262] Sending next packet ...
2025-06-18T14:38:21.316695,Transmission finished.
2025-06-18T14:38:21.338632,[SX1262] Received packet!
2025-06-18T14:38:21.339695,Elapsed: 22 ms | RSSI: -89.00 dBm | SNR: 9.75 dB
2025-06-18T14:38:22.339904,[SX1262] Sending next packet ...
2025-06-18T14:38:22.360700,Transmission finished.
2025-06-18T14:38:22.382638,[SX1262] Received packet!
2025-06-18T14:38:22.383708,Elapsed: 22 ms | RSSI: -85.00 dBm | SNR: 9.75 dB
