timestamp,data
2025-06-19T11:20:47.222895,Transmission finished.
2025-06-19T11:20:47.265647,[SX1262] Received packet!
2025-06-19T11:20:47.267092,Elapsed: 42 ms | RSSI: -48.00 dBm | SNR: 11.00 dB
2025-06-19T11:20:48.266363,[SX1262] Sending next packet ...
2025-06-19T11:20:48.287306,Transmission finished.
2025-06-19T11:20:48.330152,[SX1262] Received packet!
2025-06-19T11:20:48.331228,Elapsed: 43 ms | RSSI: -47.00 dBm | SNR: 10.75 dB
2025-06-19T11:20:49.331385,[SX1262] Sending next packet ...
2025-06-19T11:20:49.352264,Transmission finished.
2025-06-19T11:20:49.395019,[SX1262] Received packet!
2025-06-19T11:20:49.396653,Elapsed: 43 ms | RSSI: -48.00 dBm | SNR: 10.25 dB
2025-06-19T11:20:50.396211,[SX1262] Sending next packet ...
2025-06-19T11:20:50.417209,Transmission finished.
2025-06-19T11:20:50.459549,[SX1262] Received packet!
2025-06-19T11:20:50.460637,Elapsed: 42 ms | RSSI: -49.00 dBm | SNR: 10.50 dB
2025-06-19T11:20:51.460788,[SX1262] Sending next packet ...
2025-06-19T11:20:51.481616,Transmission finished.
2025-06-19T11:20:51.525058,[SX1262] Received packet!
2025-06-19T11:20:51.526245,Elapsed: 43 ms | RSSI: -48.00 dBm | SNR: 10.50 dB
2025-06-19T11:20:52.525448,[SX1262] Sending next packet ...
2025-06-19T11:20:52.546557,Transmission finished.
2025-06-19T11:20:52.588910,[SX1262] Received packet!
2025-06-19T11:20:52.589955,Elapsed: 43 ms | RSSI: -48.00 dBm | SNR: 10.75 dB
2025-06-19T11:20:53.590103,[SX1262] Sending next packet ...
2025-06-19T11:20:53.611104,Transmission finished.
2025-06-19T11:20:53.653774,[SX1262] Received packet!
2025-06-19T11:20:53.654853,Elapsed: 43 ms | RSSI: -48.00 dBm | SNR: 11.00 dB
2025-06-19T11:20:54.654862,[SX1262] Sending next packet ...
2025-06-19T11:20:54.675852,Transmission finished.
2025-06-19T11:20:54.718469,[SX1262] Received packet!
2025-06-19T11:20:54.719539,Elapsed: 42 ms | RSSI: -51.00 dBm | SNR: 10.75 dB
2025-06-19T11:20:55.719626,[SX1262] Sending next packet ...
2025-06-19T11:20:55.740568,Transmission finished.
2025-06-19T11:20:55.783179,[SX1262] Received packet!
2025-06-19T11:20:55.784240,Elapsed: 43 ms | RSSI: -49.00 dBm | SNR: 10.50 dB
2025-06-19T11:20:56.784298,[SX1262] Sending next packet ...
2025-06-19T11:20:56.805259,Transmission finished.
2025-06-19T11:20:56.847960,[SX1262] Received packet!
2025-06-19T11:20:56.849018,Elapsed: 43 ms | RSSI: -51.00 dBm | SNR: 10.75 dB
2025-06-19T11:20:57.849014,[SX1262] Sending next packet ...
2025-06-19T11:20:57.869940,Transmission finished.
2025-06-19T11:20:57.912595,[SX1262] Received packet!
2025-06-19T11:20:57.913666,Elapsed: 42 ms | RSSI: -56.00 dBm | SNR: 10.50 dB
2025-06-19T11:20:58.913762,[SX1262] Sending next packet ...
2025-06-19T11:20:58.934661,Transmission finished.
2025-06-19T11:20:58.977431,[SX1262] Received packet!
2025-06-19T11:20:58.978475,Elapsed: 42 ms | RSSI: -52.00 dBm | SNR: 11.00 dB
2025-06-19T11:20:59.978612,[SX1262] Sending next packet ...
2025-06-19T11:20:59.999548,Transmission finished.
2025-06-19T11:21:00.042897,[SX1262] Received packet!
2025-06-19T11:21:00.044697,Elapsed: 43 ms | RSSI: -52.00 dBm | SNR: 10.75 dB
2025-06-19T11:21:01.043239,[SX1262] Sending next packet ...
2025-06-19T11:21:01.065738,Transmission finished.
2025-06-19T11:21:01.106883,[SX1262] Received packet!
2025-06-19T11:21:01.107952,Elapsed: 43 ms | RSSI: -52.00 dBm | SNR: 10.75 dB
2025-06-19T11:21:02.107953,[SX1262] Sending next packet ...
2025-06-19T11:21:02.128944,Transmission finished.
2025-06-19T11:21:02.171538,[SX1262] Received packet!
2025-06-19T11:21:02.172614,Elapsed: 42 ms | RSSI: -50.00 dBm | SNR: 10.75 dB
2025-06-19T11:21:03.172626,[SX1262] Sending next packet ...
2025-06-19T11:21:03.193582,Transmission finished.
2025-06-19T11:21:03.236350,[SX1262] Received packet!
2025-06-19T11:21:03.238519,Elapsed: 43 ms | RSSI: -50.00 dBm | SNR: 10.75 dB
2025-06-19T11:21:04.237507,[SX1262] Sending next packet ...
2025-06-19T11:21:04.258252,Transmission finished.
2025-06-19T11:21:04.302087,[SX1262] Received packet!
2025-06-19T11:21:04.303372,Elapsed: 43 ms | RSSI: -50.00 dBm | SNR: 11.00 dB
2025-06-19T11:21:05.302188,[SX1262] Sending next packet ...
2025-06-19T11:21:05.322991,Transmission finished.
2025-06-19T11:21:05.366192,[SX1262] Received packet!
2025-06-19T11:21:05.367591,Elapsed: 43 ms | RSSI: -64.00 dBm | SNR: 10.75 dB
2025-06-19T11:21:06.366760,[SX1262] Sending next packet ...
2025-06-19T11:21:06.387591,Transmission finished.
2025-06-19T11:21:06.430949,[SX1262] Received packet!
2025-06-19T11:21:06.432300,Elapsed: 42 ms | RSSI: -60.00 dBm | SNR: 11.00 dB
2025-06-19T11:21:07.431661,[SX1262] Sending next packet ...
2025-06-19T11:21:07.452539,Transmission finished.
2025-06-19T11:21:07.495255,[SX1262] Received packet!
2025-06-19T11:21:07.496335,Elapsed: 43 ms | RSSI: -50.00 dBm | SNR: 10.50 dB
2025-06-19T11:21:08.496326,[SX1262] Sending next packet ...
2025-06-19T11:21:08.517263,Transmission finished.
2025-06-19T11:21:08.559925,[SX1262] Received packet!
2025-06-19T11:21:08.561037,Elapsed: 43 ms | RSSI: -50.00 dBm | SNR: 10.75 dB
2025-06-19T11:21:09.561073,[SX1262] Sending next packet ...
2025-06-19T11:21:09.581962,Transmission finished.
2025-06-19T11:21:09.624633,[SX1262] Received packet!
2025-06-19T11:21:09.626629,Elapsed: 43 ms | RSSI: -53.00 dBm | SNR: 10.75 dB
2025-06-19T11:21:10.625777,[SX1262] Sending next packet ...
2025-06-19T11:21:10.646590,Transmission finished.
2025-06-19T11:21:10.689365,[SX1262] Received packet!
2025-06-19T11:21:10.690669,Elapsed: 42 ms | RSSI: -57.00 dBm | SNR: 10.75 dB
2025-06-19T11:21:11.690523,[SX1262] Sending next packet ...
2025-06-19T11:21:11.711394,Transmission finished.
2025-06-19T11:21:11.754090,[SX1262] Received packet!
2025-06-19T11:21:11.755143,Elapsed: 43 ms | RSSI: -66.00 dBm | SNR: 10.50 dB
2025-06-19T11:21:12.755161,[SX1262] Sending next packet ...
2025-06-19T11:21:12.776074,Transmission finished.
2025-06-19T11:21:12.818794,[SX1262] Received packet!
2025-06-19T11:21:12.819864,Elapsed: 43 ms | RSSI: -65.00 dBm | SNR: 11.00 dB
2025-06-19T11:21:13.819655,[SX1262] Sending next packet ...
2025-06-19T11:21:13.840853,Transmission finished.
2025-06-19T11:21:13.883732,[SX1262] Received packet!
2025-06-19T11:21:13.884806,Elapsed: 42 ms | RSSI: -62.00 dBm | SNR: 10.75 dB
2025-06-19T11:21:14.884858,[SX1262] Sending next packet ...
2025-06-19T11:21:14.905386,Transmission finished.
2025-06-19T11:21:14.948209,[SX1262] Received packet!
2025-06-19T11:21:14.951610,Elapsed: 43 ms | RSSI: -68.00 dBm | SNR: 11.00 dB
2025-06-19T11:21:15.949443,[SX1262] Sending next packet ...
2025-06-19T11:21:15.970478,Transmission finished.
2025-06-19T11:21:16.012966,[SX1262] Received packet!
2025-06-19T11:21:16.014809,Elapsed: 43 ms | RSSI: -62.00 dBm | SNR: 10.75 dB
2025-06-19T11:21:17.014167,[SX1262] Sending next packet ...
2025-06-19T11:21:17.035004,Transmission finished.
2025-06-19T11:21:17.078046,[SX1262] Received packet!
2025-06-19T11:21:17.079099,Elapsed: 42 ms | RSSI: -54.00 dBm | SNR: 10.50 dB
2025-06-19T11:21:18.078865,[SX1262] Sending next packet ...
2025-06-19T11:21:18.099639,Transmission finished.
2025-06-19T11:21:18.142255,[SX1262] Received packet!
2025-06-19T11:21:18.143628,Elapsed: 43 ms | RSSI: -58.00 dBm | SNR: 11.00 dB
2025-06-19T11:21:19.143518,[SX1262] Sending next packet ...
2025-06-19T11:21:19.164218,Transmission finished.
2025-06-19T11:21:19.206931,[SX1262] Received packet!
2025-06-19T11:21:19.207984,Elapsed: 43 ms | RSSI: -54.00 dBm | SNR: 11.00 dB
2025-06-19T11:21:20.207667,[SX1262] Sending next packet ...
2025-06-19T11:21:20.228677,Transmission finished.
2025-06-19T11:21:20.271659,[SX1262] Received packet!
2025-06-19T11:21:20.272767,Elapsed: 43 ms | RSSI: -53.00 dBm | SNR: 11.00 dB
2025-06-19T11:21:21.272985,[SX1262] Sending next packet ...
2025-06-19T11:21:21.293498,Transmission finished.
2025-06-19T11:21:21.336775,[SX1262] Received packet!
2025-06-19T11:21:21.338543,Elapsed: 42 ms | RSSI: -54.00 dBm | SNR: 10.75 dB
2025-06-19T11:21:22.337664,[SX1262] Sending next packet ...
2025-06-19T11:21:22.358483,Transmission finished.
2025-06-19T11:21:22.401096,[SX1262] Received packet!
2025-06-19T11:21:22.402158,Elapsed: 43 ms | RSSI: -52.00 dBm | SNR: 11.00 dB
2025-06-19T11:21:23.402263,[SX1262] Sending next packet ...
2025-06-19T11:21:23.423229,Transmission finished.
2025-06-19T11:21:23.465859,[SX1262] Received packet!
2025-06-19T11:21:23.466948,Elapsed: 43 ms | RSSI: -52.00 dBm | SNR: 10.75 dB
2025-06-19T11:21:24.466936,[SX1262] Sending next packet ...
2025-06-19T11:21:24.487778,Transmission finished.
2025-06-19T11:21:24.530488,[SX1262] Received packet!
2025-06-19T11:21:24.531553,Elapsed: 42 ms | RSSI: -51.00 dBm | SNR: 10.75 dB
2025-06-19T11:21:25.531845,[SX1262] Sending next packet ...
2025-06-19T11:21:25.554764,Transmission finished.
2025-06-19T11:21:25.595261,[SX1262] Received packet!
2025-06-19T11:21:25.596317,Elapsed: 42 ms | RSSI: -52.00 dBm | SNR: 10.75 dB
2025-06-19T11:21:26.596246,[SX1262] Sending next packet ...
2025-06-19T11:21:26.617605,Transmission finished.
2025-06-19T11:21:26.659837,[SX1262] Received packet!
2025-06-19T11:21:26.660890,Elapsed: 43 ms | RSSI: -53.00 dBm | SNR: 10.75 dB
2025-06-19T11:21:27.660993,[SX1262] Sending next packet ...
2025-06-19T11:21:27.681955,Transmission finished.
2025-06-19T11:21:27.724673,[SX1262] Received packet!
2025-06-19T11:21:27.725728,Elapsed: 43 ms | RSSI: -45.00 dBm | SNR: 10.75 dB
2025-06-19T11:21:28.725757,[SX1262] Sending next packet ...
2025-06-19T11:21:28.746547,Transmission finished.
2025-06-19T11:21:28.789300,[SX1262] Received packet!
2025-06-19T11:21:28.791028,Elapsed: 43 ms | RSSI: -45.00 dBm | SNR: 10.75 dB
2025-06-19T11:21:29.790474,[SX1262] Sending next packet ...
2025-06-19T11:21:29.811355,Transmission finished.
2025-06-19T11:21:29.854000,[SX1262] Received packet!
2025-06-19T11:21:29.855790,Elapsed: 43 ms | RSSI: -47.00 dBm | SNR: 10.75 dB
2025-06-19T11:21:30.855211,[SX1262] Sending next packet ...
2025-06-19T11:21:30.875964,Transmission finished.
2025-06-19T11:21:30.918613,[SX1262] Received packet!
2025-06-19T11:21:30.919797,Elapsed: 43 ms | RSSI: -49.00 dBm | SNR: 10.75 dB
2025-06-19T11:21:31.919939,[SX1262] Sending next packet ...
2025-06-19T11:21:31.940705,Transmission finished.
2025-06-19T11:21:31.983399,[SX1262] Received packet!
2025-06-19T11:21:31.984470,Elapsed: 42 ms | RSSI: -52.00 dBm | SNR: 11.00 dB
2025-06-19T11:21:32.984476,[SX1262] Sending next packet ...
2025-06-19T11:21:33.005531,Transmission finished.
2025-06-19T11:21:33.048065,[SX1262] Received packet!
2025-06-19T11:21:33.049893,Elapsed: 43 ms | RSSI: -52.00 dBm | SNR: 11.00 dB
2025-06-19T11:21:34.049139,[SX1262] Sending next packet ...
2025-06-19T11:21:34.070070,Transmission finished.
2025-06-19T11:21:34.112707,[SX1262] Received packet!
2025-06-19T11:21:34.114242,Elapsed: 43 ms | RSSI: -56.00 dBm | SNR: 11.00 dB
2025-06-19T11:21:35.113889,[SX1262] Sending next packet ...
2025-06-19T11:21:35.134744,Transmission finished.
2025-06-19T11:21:35.177968,[SX1262] Received packet!
2025-06-19T11:21:35.179358,Elapsed: 42 ms | RSSI: -55.00 dBm | SNR: 10.50 dB
2025-06-19T11:21:36.178568,[SX1262] Sending next packet ...
2025-06-19T11:21:36.199453,Transmission finished.
2025-06-19T11:21:36.242513,[SX1262] Received packet!
2025-06-19T11:21:36.243590,Elapsed: 43 ms | RSSI: -57.00 dBm | SNR: 10.75 dB
2025-06-19T11:21:37.243248,[SX1262] Sending next packet ...
2025-06-19T11:21:37.264157,Transmission finished.
2025-06-19T11:21:37.307414,[SX1262] Received packet!
2025-06-19T11:21:37.308699,Elapsed: 43 ms | RSSI: -61.00 dBm | SNR: 10.50 dB
2025-06-19T11:21:38.308025,[SX1262] Sending next packet ...
2025-06-19T11:21:38.328779,Transmission finished.
2025-06-19T11:21:38.371549,[SX1262] Received packet!
2025-06-19T11:21:38.372652,Elapsed: 43 ms | RSSI: -57.00 dBm | SNR: 11.00 dB
2025-06-19T11:21:39.372856,[SX1262] Sending next packet ...
2025-06-19T11:21:39.393743,Transmission finished.
2025-06-19T11:21:39.436305,[SX1262] Received packet!
2025-06-19T11:21:39.438215,Elapsed: 42 ms | RSSI: -58.00 dBm | SNR: 10.75 dB
2025-06-19T11:21:40.437454,[SX1262] Sending next packet ...
2025-06-19T11:21:40.458398,Transmission finished.
2025-06-19T11:21:40.501757,[SX1262] Received packet!
2025-06-19T11:21:40.503252,Elapsed: 43 ms | RSSI: -58.00 dBm | SNR: 10.50 dB
2025-06-19T11:21:41.502097,[SX1262] Sending next packet ...
2025-06-19T11:21:41.522924,Transmission finished.
2025-06-19T11:21:41.565704,[SX1262] Received packet!
2025-06-19T11:21:41.566772,Elapsed: 43 ms | RSSI: -59.00 dBm | SNR: 10.50 dB
2025-06-19T11:21:42.566987,[SX1262] Sending next packet ...
2025-06-19T11:21:42.587569,Transmission finished.
2025-06-19T11:21:42.631024,[SX1262] Received packet!
2025-06-19T11:21:42.632260,Elapsed: 42 ms | RSSI: -60.00 dBm | SNR: 10.50 dB
2025-06-19T11:21:43.631422,[SX1262] Sending next packet ...
2025-06-19T11:21:43.652338,Transmission finished.
2025-06-19T11:21:43.695554,[SX1262] Received packet!
2025-06-19T11:21:43.696863,Elapsed: 43 ms | RSSI: -67.00 dBm | SNR: 10.50 dB
2025-06-19T11:21:44.696297,[SX1262] Sending next packet ...
2025-06-19T11:21:44.717139,Transmission finished.
2025-06-19T11:21:44.759810,[SX1262] Received packet!
2025-06-19T11:21:44.761996,Elapsed: 43 ms | RSSI: -72.00 dBm | SNR: 10.75 dB
2025-06-19T11:21:45.761099,[SX1262] Sending next packet ...
2025-06-19T11:21:45.781562,Transmission finished.
2025-06-19T11:21:45.825423,[SX1262] Received packet!
2025-06-19T11:21:45.826488,Elapsed: 43 ms | RSSI: -62.00 dBm | SNR: 10.50 dB
2025-06-19T11:21:46.825863,[SX1262] Sending next packet ...
2025-06-19T11:21:46.846427,Transmission finished.
2025-06-19T11:21:46.889774,[SX1262] Received packet!
2025-06-19T11:21:46.891436,Elapsed: 42 ms | RSSI: -60.00 dBm | SNR: 11.00 dB
2025-06-19T11:21:47.890623,[SX1262] Sending next packet ...
2025-06-19T11:21:47.911293,Transmission finished.
2025-06-19T11:21:47.954290,[SX1262] Received packet!
2025-06-19T11:21:47.956883,Elapsed: 43 ms | RSSI: -63.00 dBm | SNR: 10.75 dB
2025-06-19T11:21:48.954901,[SX1262] Sending next packet ...
2025-06-19T11:21:48.975931,Transmission finished.
2025-06-19T11:21:49.019118,[SX1262] Received packet!
2025-06-19T11:21:49.020176,Elapsed: 43 ms | RSSI: -63.00 dBm | SNR: 11.00 dB
2025-06-19T11:21:50.020172,[SX1262] Sending next packet ...
2025-06-19T11:21:50.040601,Transmission finished.
2025-06-19T11:21:50.083314,[SX1262] Received packet!
2025-06-19T11:21:50.084711,Elapsed: 42 ms | RSSI: -62.00 dBm | SNR: 11.00 dB
2025-06-19T11:21:51.084530,[SX1262] Sending next packet ...
2025-06-19T11:21:51.105443,Transmission finished.
2025-06-19T11:21:51.148584,[SX1262] Received packet!
2025-06-19T11:21:51.150030,Elapsed: 43 ms | RSSI: -70.00 dBm | SNR: 10.75 dB
2025-06-19T11:21:52.149244,[SX1262] Sending next packet ...
2025-06-19T11:21:52.170058,Transmission finished.
2025-06-19T11:21:52.212674,[SX1262] Received packet!
2025-06-19T11:21:52.213786,Elapsed: 43 ms | RSSI: -61.00 dBm | SNR: 10.75 dB
2025-06-19T11:21:53.213926,[SX1262] Sending next packet ...
2025-06-19T11:21:53.234878,Transmission finished.
2025-06-19T11:21:53.277988,[SX1262] Received packet!
2025-06-19T11:21:53.279378,Elapsed: 42 ms | RSSI: -62.00 dBm | SNR: 11.00 dB
2025-06-19T11:21:54.278643,[SX1262] Sending next packet ...
2025-06-19T11:21:54.299645,Transmission finished.
2025-06-19T11:21:54.342377,[SX1262] Received packet!
2025-06-19T11:21:54.343846,Elapsed: 43 ms | RSSI: -63.00 dBm | SNR: 10.75 dB
2025-06-19T11:21:55.343264,[SX1262] Sending next packet ...
2025-06-19T11:21:55.364193,Transmission finished.
2025-06-19T11:21:55.407244,[SX1262] Received packet!
2025-06-19T11:21:55.408435,Elapsed: 43 ms | RSSI: -63.00 dBm | SNR: 10.50 dB
2025-06-19T11:21:56.407962,[SX1262] Sending next packet ...
2025-06-19T11:21:56.428434,Transmission finished.
2025-06-19T11:21:56.471994,[SX1262] Received packet!
2025-06-19T11:21:56.473287,Elapsed: 42 ms | RSSI: -63.00 dBm | SNR: 10.75 dB
2025-06-19T11:21:57.472443,[SX1262] Sending next packet ...
2025-06-19T11:21:57.493335,Transmission finished.
2025-06-19T11:21:57.536096,[SX1262] Received packet!
2025-06-19T11:21:57.537147,Elapsed: 43 ms | RSSI: -66.00 dBm | SNR: 10.75 dB
2025-06-19T11:21:58.537198,[SX1262] Sending next packet ...
2025-06-19T11:21:58.558041,Transmission finished.
2025-06-19T11:21:58.601319,[SX1262] Received packet!
2025-06-19T11:21:58.602614,Elapsed: 43 ms | RSSI: -63.00 dBm | SNR: 10.75 dB
2025-06-19T11:21:59.601556,[SX1262] Sending next packet ...
2025-06-19T11:21:59.622763,Transmission finished.
2025-06-19T11:21:59.665503,[SX1262] Received packet!
2025-06-19T11:21:59.666579,Elapsed: 43 ms | RSSI: -64.00 dBm | SNR: 11.00 dB
2025-06-19T11:22:00.666742,[SX1262] Sending next packet ...
2025-06-19T11:22:00.690234,Transmission finished.
2025-06-19T11:22:00.730231,[SX1262] Received packet!
2025-06-19T11:22:00.731300,Elapsed: 42 ms | RSSI: -66.00 dBm | SNR: 10.50 dB
2025-06-19T11:22:01.731321,[SX1262] Sending next packet ...
2025-06-19T11:22:01.752283,Transmission finished.
2025-06-19T11:22:01.794863,[SX1262] Received packet!
2025-06-19T11:22:01.795963,Elapsed: 43 ms | RSSI: -67.00 dBm | SNR: 11.00 dB
2025-06-19T11:22:02.796162,[SX1262] Sending next packet ...
2025-06-19T11:22:02.817133,Transmission finished.
2025-06-19T11:22:02.859659,[SX1262] Received packet!
2025-06-19T11:22:02.860730,Elapsed: 43 ms | RSSI: -69.00 dBm | SNR: 10.75 dB
2025-06-19T11:22:03.860883,[SX1262] Sending next packet ...
2025-06-19T11:22:03.881722,Transmission finished.
2025-06-19T11:22:03.924955,[SX1262] Received packet!
2025-06-19T11:22:03.926074,Elapsed: 43 ms | RSSI: -67.00 dBm | SNR: 10.75 dB
2025-06-19T11:22:04.925749,[SX1262] Sending next packet ...
2025-06-19T11:22:04.946493,Transmission finished.
2025-06-19T11:22:04.989673,[SX1262] Received packet!
2025-06-19T11:22:04.991030,Elapsed: 42 ms | RSSI: -67.00 dBm | SNR: 10.50 dB
2025-06-19T11:22:05.990453,[SX1262] Sending next packet ...
2025-06-19T11:22:06.011186,Transmission finished.
2025-06-19T11:22:06.053918,[SX1262] Received packet!
2025-06-19T11:22:06.054994,Elapsed: 43 ms | RSSI: -69.00 dBm | SNR: 10.75 dB
2025-06-19T11:22:07.055191,[SX1262] Sending next packet ...
2025-06-19T11:22:07.075954,Transmission finished.
2025-06-19T11:22:07.119197,[SX1262] Received packet!
2025-06-19T11:22:07.120509,Elapsed: 43 ms | RSSI: -68.00 dBm | SNR: 10.75 dB
2025-06-19T11:22:08.119990,[SX1262] Sending next packet ...
2025-06-19T11:22:08.140764,Transmission finished.
2025-06-19T11:22:08.183385,[SX1262] Received packet!
2025-06-19T11:22:08.185250,Elapsed: 43 ms | RSSI: -72.00 dBm | SNR: 11.00 dB
2025-06-19T11:22:09.184570,[SX1262] Sending next packet ...
2025-06-19T11:22:09.205435,Transmission finished.
2025-06-19T11:22:09.248598,[SX1262] Received packet!
2025-06-19T11:22:09.249890,Elapsed: 43 ms | RSSI: -71.00 dBm | SNR: 10.75 dB
2025-06-19T11:22:10.249398,[SX1262] Sending next packet ...
2025-06-19T11:22:10.270205,Transmission finished.
2025-06-19T11:22:10.313456,[SX1262] Received packet!
2025-06-19T11:22:10.314673,Elapsed: 43 ms | RSSI: -72.00 dBm | SNR: 10.50 dB
2025-06-19T11:22:11.313975,[SX1262] Sending next packet ...
2025-06-19T11:22:11.334803,Transmission finished.
2025-06-19T11:22:11.377450,[SX1262] Received packet!
2025-06-19T11:22:11.378518,Elapsed: 43 ms | RSSI: -71.00 dBm | SNR: 10.50 dB
2025-06-19T11:22:12.378659,[SX1262] Sending next packet ...
2025-06-19T11:22:12.399513,Transmission finished.
2025-06-19T11:22:12.442154,[SX1262] Received packet!
2025-06-19T11:22:12.443225,Elapsed: 42 ms | RSSI: -71.00 dBm | SNR: 11.00 dB
2025-06-19T11:22:13.443511,[SX1262] Sending next packet ...
2025-06-19T11:22:13.464099,Transmission finished.
2025-06-19T11:22:13.506739,[SX1262] Received packet!
2025-06-19T11:22:13.508536,Elapsed: 43 ms | RSSI: -70.00 dBm | SNR: 10.50 dB
2025-06-19T11:22:14.507996,[SX1262] Sending next packet ...
2025-06-19T11:22:14.528866,Transmission finished.
2025-06-19T11:22:14.571482,[SX1262] Received packet!
2025-06-19T11:22:14.572548,Elapsed: 43 ms | RSSI: -70.00 dBm | SNR: 10.75 dB
2025-06-19T11:22:15.572649,[SX1262] Sending next packet ...
2025-06-19T11:22:15.593449,Transmission finished.
2025-06-19T11:22:15.636113,[SX1262] Received packet!
2025-06-19T11:22:15.637188,Elapsed: 42 ms | RSSI: -71.00 dBm | SNR: 11.00 dB
2025-06-19T11:22:16.637288,[SX1262] Sending next packet ...
2025-06-19T11:22:16.658304,Transmission finished.
2025-06-19T11:22:16.700900,[SX1262] Received packet!
2025-06-19T11:22:16.701956,Elapsed: 43 ms | RSSI: -71.00 dBm | SNR: 11.00 dB
2025-06-19T11:22:17.702118,[SX1262] Sending next packet ...
2025-06-19T11:22:17.722953,Transmission finished.
2025-06-19T11:22:17.766249,[SX1262] Received packet!
2025-06-19T11:22:17.767477,Elapsed: 43 ms | RSSI: -72.00 dBm | SNR: 10.75 dB
2025-06-19T11:22:18.766794,[SX1262] Sending next packet ...
2025-06-19T11:22:18.787691,Transmission finished.
2025-06-19T11:22:18.830314,[SX1262] Received packet!
2025-06-19T11:22:18.831382,Elapsed: 43 ms | RSSI: -71.00 dBm | SNR: 10.75 dB
2025-06-19T11:22:19.831468,[SX1262] Sending next packet ...
2025-06-19T11:22:19.852419,Transmission finished.
2025-06-19T11:22:19.895073,[SX1262] Received packet!
2025-06-19T11:22:19.896436,Elapsed: 43 ms | RSSI: -74.00 dBm | SNR: 10.75 dB
2025-06-19T11:22:20.896098,[SX1262] Sending next packet ...
2025-06-19T11:22:20.916717,Transmission finished.
2025-06-19T11:22:20.959641,[SX1262] Received packet!
2025-06-19T11:22:20.960697,Elapsed: 43 ms | RSSI: -74.00 dBm | SNR: 10.75 dB
2025-06-19T11:22:21.960863,[SX1262] Sending next packet ...
2025-06-19T11:22:21.981882,Transmission finished.
2025-06-19T11:22:22.024465,[SX1262] Received packet!
2025-06-19T11:22:22.025680,Elapsed: 43 ms | RSSI: -75.00 dBm | SNR: 11.00 dB
2025-06-19T11:22:23.025725,[SX1262] Sending next packet ...
2025-06-19T11:22:23.046517,Transmission finished.
2025-06-19T11:22:23.089152,[SX1262] Received packet!
2025-06-19T11:22:23.090995,Elapsed: 42 ms | RSSI: -75.00 dBm | SNR: 10.75 dB
